"","AGI","logFC","logCPM","LR","PValue","FDR","symbol2","full_name"
"12699","AT3G26815",-1.30345844729701,-2.19802816180777,0.990943276782124,0.319511938650665,0.845373241144853,"MIR169K","microRNA169K"
"12700","AT4G33280",-1.30345844729701,-2.19802816180777,0.990943276782124,0.319511938650665,0.845373241144853,NA,NA
"12701","AT3G27503",-1.30293878601624,-2.19796108113364,0.990258722575193,0.31967914865862,0.845749055446575,"SCRL19","SCR-like 19"
"12702","AT1G08540",-0.175015409286672,3.79437940385451,0.989842545103825,0.319780860887446,0.845905666034247,"ABC1;ATSIG1;ATSIG2;SIG1;SIG2;SIGA;SIGB","NA;SIGMA FACTOR 1;SIGMA FACTOR 2;RNA POLYMERASE SIGMA SUBUNIT 1;RNApolymerase sigma subunit 2;NA;SIGMA FACTOR B"
"12703","AT3G49810",0.187476695896404,5.38153718954931,0.989779885330298,0.319796178388792,0.845905666034247,"atPub30","U-box protein 30"
"12704","AT5G22950",0.135291783922247,5.24000659757371,0.989707528172164,0.319813867665588,0.845905666034247,"VPS24.1","NA"
"12705","AT2G04050",-0.818298720276757,-1.49745011444689,0.989168194195549,0.319945760101822,0.846035119187916,NA,NA
"12706","AT5G50950",-0.643288662387969,-0.470004638119217,0.989156343777358,0.319948658887545,0.846035119187916,"FUM2","FUMARASE 2"
"12707","AT3G03860",0.132294143538255,5.22833073885355,0.989121863589994,0.319957093442459,0.846035119187916,"APRL5;ATAPRL5","APR-like 5;APR-like 5"
"12708","AT1G18415",0.186096652326731,3.51424149711417,0.989072015989441,0.319969287696079,0.846035119187916,NA,NA
"12709","AT1G35560",0.158531422747207,4.18577446173533,0.988960182003824,0.31999664794671,0.846035119187916,"AtTCP23;TCP23","NA;TCP domain protein 23"
"12710","AT1G05310",-0.227920802211687,2.12101970046434,0.988793065336565,0.32003753887284,0.846035119187916,NA,NA
"12711","AT5G56790",0.14432660007419,5.31288776458731,0.988786860647556,0.320039057198905,0.846035119187916,NA,NA
"12712","AT5G64630",-0.287916476810544,2.7970340473251,0.988566433441688,0.320093003257355,0.846111162323289,"FAS2;MUB3.9;NFB01;NFB1","FASCIATA 2;NA;NA;NA"
"12713","AT1G52565",0.247737579130698,1.97815065931041,0.988372242978434,0.320140538199968,0.846170248139333,NA,NA
"12714","AT3G09680",-0.293901610939601,1.16882478643332,0.988123391062869,0.320201467029744,0.84626472354361,NA,NA
"12715","AT2G14110",-0.203151318558279,2.93070893214765,0.987244750334741,0.320416715226561,0.846756640104509,NA,NA
"12716","AT1G42470",-0.152719541307219,5.9946871582728,0.987157937515059,0.320437992844739,0.846756640104509,"AtNPC1 - 1","Niemann-Pick disease type C1-1"
"12717","AT5G54050",0.310623597032082,1.4862312997569,0.986933394469177,0.320493036442265,0.846835496621293,NA,NA
"12718","AT5G13650",-0.143494041014428,6.78813688694993,0.986555688761824,0.320585653801937,0.847013613701266,"SVR3","SUPPRESSOR OF VARIEGATION 3"
"12719","AT5G61990",0.170820054061614,4.37029558468008,0.986229411289468,0.320665688782811,0.847068865720791,NA,NA
"12720","AT5G01120",-0.626215612757729,-0.875692475171897,0.985980877153916,0.32072667117974,0.847068865720791,NA,NA
"12721","AT1G36992",-0.578476379282024,0.161123316163777,0.985973917177295,0.320728379157045,0.847068865720791,NA,NA
"12722","AT5G66270",-0.346310245412177,1.39676318118973,0.985948284901251,0.320734669417294,0.847068865720791,NA,NA
"12723","AT1G66230",-0.333012081477168,1.51900206726157,0.985853756360235,0.320757868492692,0.847068865720791,"AtMYB20;MYB20","myb domain protein 20;myb domain protein 20"
"12724","AT2G32320",0.153008967353654,5.04338840902498,0.985814060988247,0.320767611139364,0.847068865720791,"ICA2","ICARUS2"
"12725","AT4G02540",0.156327528966364,5.84282480861674,0.985751248736122,0.320783028280967,0.847068865720791,NA,NA
"12726","AT2G45080",-0.396363715292224,2.6951075152313,0.985570985826985,0.320827278868137,0.847119143841517,"cycp3;1","cyclin p3;1"
"12727","AT4G03430",0.149091518650927,6.64803186658707,0.985304094723944,0.320892809532361,0.847225598012603,"EMB2770;STA1;STA1","EMBRYO DEFECTIVE 2770;STABILIZED 1;STARIK 1"
"12728","AT3G17130",-0.589993824662714,-0.365188924029184,0.984770460360992,0.321023887410176,0.847497570051156,NA,NA
"12729","AT1G54150",0.156096346482713,4.22587032341578,0.984679390386921,0.321046264186095,0.847497570051156,"SPL2","SP1-like 2"
"12730","AT5G59960",0.177305807718021,5.98646607654045,0.984464058266461,0.321099181546294,0.847508239135392,NA,NA
"12731","AT4G23660",0.179323446241581,3.60704140091597,0.984457677701945,0.321100749730155,0.847508239135392,"AtPPT1;HRL1;PPT1","polyprenyltransferase 1;HYPERSENSITIVE RESPONSE-LIKE LESION 1;polyprenyltransferase 1"
"12732","AT4G36070",-0.756405404867521,-1.24417723908223,0.984214684309518,0.321160478960903,0.847599309931217,"CPK18","calcium-dependent protein kinase 18"
"12733","AT5G46680",-0.392009495719664,1.01250656580952,0.983738169734209,0.321277651582757,0.847841957785581,NA,NA
"12734","AT1G70530",-0.176387405455258,5.58613732192432,0.98333274379414,0.321377388187887,0.848031858001748,"CRK3","cysteine-rich RLK (RECEPTOR-like protein kinase) 3"
"12735","AT2G40640",-0.190574197637275,4.50870750589081,0.983235812927467,0.321401239657654,0.848031858001748,NA,NA
"12736","AT1G74230",-0.146813352459548,6.7339807016926,0.98313794451386,0.321425324192318,0.848031858001748,"GR-RBP5;ORRM4;RBGA2","glycine-rich RNA-binding protein 5;Organelle RNA Recognition Motif-containing4;RNA-binding glycine-rich protein A2"
"12737","AT5G50565",0.142742946840461,4.72207916365782,0.982800502680451,0.321508383819219,0.848184400808148,NA,NA
"12738","AT3G13860",-0.167392565989275,5.94345134784763,0.98185059243996,0.321742351386076,0.848722952017375,"HSP60-3A","heat shock protein 60-3A"
"12739","AT2G01735",0.150750774824111,4.79262714427285,0.981766638405856,0.321763040466322,0.848722952017375,"RIE1","RING-finger protein for embryogenesis"
"12740","AT4G24860",0.572918500126959,0.545300316572026,0.981136817304493,0.321918305362449,0.849065847471665,NA,NA
"12741","AT5G10440",-0.379803420733162,0.53065758458556,0.980675503641538,0.322032092085894,0.849299298192467,"CYCD4;2","cyclin d4;2"
"12742","AT3G15060",0.212978329372392,3.57589860632969,0.980526470943614,0.322068863528474,0.849329614839413,"AtRABA1g;RABA1g","RAB GTPase homolog A1G;RAB GTPase homolog A1G"
"12743","AT3G30737",0.41994858114121,0.432364877090211,0.980035973119025,0.322189925140796,0.849566794448527,NA,NA
"12744","AT1G27680",-0.149387573970133,3.93565555721422,0.979957214922653,0.322209369336707,0.849566794448527,"APL2","ADPGLC-PPase large subunit"
"12745","AT4G13370",-0.194363314834626,3.50983869824039,0.979664591910529,0.322281627043805,0.849674755874867,"CORD3","CORTICAL MICROTUBULE DISORDERING3"
"12746","AT4G33200",0.131266182121663,6.01848467632234,0.979567112386655,0.322305702508792,0.849674755874867,"ATXI-I;XI-15;XI-I","MYOSIN XI I;MYOSIN XI-15;NA"
"12747","AT5G49160",-0.156630230491786,5.76348112277053,0.979417189617809,0.322342735019971,0.849674755874867,"DDM2;DMT01;DMT1;MET1;MET2;METI","DECREASED DNA METHYLATION 2;DNA METHYLTRANSFERASE 01;DNA METHYLTRANSFERASE 1;methyltransferase 1;METHYLTRANSFERASE 2;METHYLTRANSFERASE I"
"12748","AT4G10370",0.269269538706374,2.21109550087055,0.979276453131636,0.322377503527673,0.849674755874867,NA,NA
"12749","AT3G30867",0.791580536097424,-1.49744984598885,0.979227774952542,0.322389530470223,0.849674755874867,NA,NA
"12750","AT4G10040",-0.137025344444624,4.87234978456882,0.979153960284849,0.322407769026704,0.849674755874867,"CYTC-2","cytochrome c-2"
"12751","AT5G24340",-0.159458878171327,3.72333773175819,0.97907483948384,0.322427320164289,0.849674755874867,NA,NA
"12752","AT5G08139",-0.172424744342995,4.57580937758839,0.978712558294729,0.322516861593413,0.849705906491449,NA,NA
"12753","AT3G15450",0.396030442904069,8.59175399406035,0.978611725147111,0.322541789350981,0.849705906491449,NA,NA
"12754","AT5G51270",0.248038121814594,2.60125941068367,0.978483103003072,0.322573590733672,0.849705906491449,NA,NA
"12755","AT1G03360",-0.165694015546241,4.48230184693686,0.978457088970906,0.322580023116419,0.849705906491449,"ATRRP4;RRP4;SOP2","ribosomal RNA processing 4;ribosomal RNA processing 4;SUPPRESSOR OF PAS2 2"
"12756","AT4G10845",-0.355991026688625,0.387445960752689,0.978455790243776,0.322580344251769,0.849705906491449,NA,NA
"12757","AT1G36380",0.197180374334959,3.60982646211915,0.978400715695744,0.322593962884869,0.849705906491449,NA,NA
"12758","AT5G07040",0.339354473590965,1.27810678987585,0.978310986319045,0.322616152461696,0.849705906491449,"ATL69","Arabidopsis TÃ³xicos en Levadura 69"
"12759","AT2G33220",0.15725046795602,6.26234570862361,0.977895311831675,0.322718972725017,0.849792095218492,NA,NA
"12760","AT3G09690",0.159609060973788,5.36800273726827,0.977886576977639,0.322721133821642,0.849792095218492,NA,NA
"12761","AT2G05320",-0.161897995558654,4.17761450668312,0.977814042358562,0.322739080402294,0.849792095218492,"GNT-II;GNT2","N-acetylglucosaminyltransferase II;N-acetylglucosaminyltransferase II"
"12762","AT1G47970",0.151476777660639,6.3953801178052,0.977734738978886,0.322758703222367,0.849792095218492,NA,NA
"12763","AT1G79010",0.149726998916006,6.94301488186776,0.977667564058617,0.322775326208964,0.849792095218492,NA,NA
"12764","AT4G30320",0.290673388887651,1.99016203272469,0.977358963499555,0.322851706470172,0.849861135239365,"AtCAPE6","NA"
"12765","AT5G54080",0.257100000623082,5.98601096212196,0.977357238257994,0.322852133543554,0.849861135239365,"AtHGO;HGO","NA;homogentisate 1,2-dioxygenase"
"12766","AT2G25650",0.143638504382123,5.0473953026809,0.977176374623925,0.322896909405503,0.849896050024647,"GPL1","GeBP-like protein 1"
"12767","AT2G34090",-0.189680412256967,3.05848654244079,0.977099339302997,0.322915983294586,0.849896050024647,"MEE18","maternal effect embryo arrest 18"
"12768","AT4G30130",0.208083787457778,2.46067841423112,0.976765620741929,0.322998628937834,0.850046986964998,NA,NA
"12769","AT3G08980",0.223800850266148,2.32126892628648,0.976492431909931,0.323066305127186,0.850067116682019,NA,NA
"12770","AT5G63980",0.154601080408822,5.32086887836464,0.976489586847835,0.323067010023699,0.850067116682019,"ALX8;AtFRY1;ATSAL1;FRY1;HOS2;RON1;SAL1;SUPO1","ALTERED EXPRESSION OF APX2 8;NA;NA;FIERY1;HIGH EXPRESSION OF OSMOTICALLY RESPONSIVE GENES 2;ROTUNDA 1;NA;suppressors of PIN1 overexpression 1"
"12771","AT5G46750",0.135678237054591,6.00738014154237,0.976428392515942,0.323082172107198,0.850067116682019,"AGD9","ARF-GAP domain 9"
"12772","AT4G12770",0.136426811392775,6.32738224495009,0.976188273816129,0.323141675248207,0.850139761518223,"AUXILIN-LIKE2","AUXILIN-LIKE2"
"12773","AT1G07810",0.135565972766154,6.699320565969,0.976049575253769,0.323176052339559,0.850139761518223,"ACA3;ATECA1;ECA1","NA;ARABIDOPSIS THALIANA ER-TYPE CA2+-ATPASE 1;ER-type Ca2+-ATPase 1"
"12774","AT3G46270",0.329711439141301,0.991312950524782,0.975965785040562,0.323196822476938,0.850139761518223,NA,NA
"12775","AT5G05630",0.303372144832721,1.02046740977411,0.97590866287724,0.323210983078248,0.850139761518223,"LAT1;LHR1;PUT3;RMV1","L-Amino acid Transporter1;OWER EXPRESSION OF HEAT RESPONSIVE GENE1;POLYAMINE UPTAKE TRANSPORTER 3;resistant to methyl viologen 1"
"12776","AT4G33250",-0.140954035446866,7.11820342028324,0.975472939722419,0.323319025930272,0.850274537548943,"ATTIF3K1;EIF3K;TIF3K1","NA;eukaryotic translation initiation factor 3K;NA"
"12777","AT3G55510",-0.201547095209431,4.5313994963604,0.97545746116322,0.323322864903921,0.850274537548943,"RBL","REBELOTE"
"12778","AT5G55340",-0.667480212354986,-0.950366325154833,0.975389396875375,0.323339746840835,0.850274537548943,NA,NA
"12779","AT3G19460",0.149872634186471,4.80536579462544,0.975260809061275,0.323371643560665,0.850274537548943,NA,NA
"12780","AT4G11990",-0.257443295995554,1.93862912983455,0.975191875900041,0.323388744416269,0.850274537548943,"TPXL2","TPX2-LIKE PROTEIN 2"
"12781","AT1G77131",-0.224246519345377,2.87239490534015,0.974675265129537,0.323516942602911,0.850545051665989,NA,NA
"12782","AT1G13740",-0.206718934185217,3.87424879245687,0.974157392772877,0.323645521207728,0.850816523519174,"AFP2","ABI five binding protein 2"
"12783","AT1G27650",-0.155536502441816,6.62143591928102,0.973755245626966,0.323745413825375,0.850948402365212,"ATU2AF35A","NA"
"12784","AT1G10670",0.138478821733835,7.88164995821662,0.973751534675667,0.32374633580849,0.850948402365212,"ACLA-1","ATP-citrate lyase A-1"
"12785","AT3G54590",0.206372415620184,7.96256508717279,0.973634406998563,0.323775437875543,0.85095833112976,"ATHRGP1;EXT2;HRGP1","hydroxyproline-rich glycoprotein;extensin 2;hydroxyproline-rich glycoprotein"
"12786","AT4G39350",-0.150601372123999,7.68373050711791,0.97341894562328,0.323828981397522,0.850985404172003,"ATCESA2;ATH-A;CESA2","NA;NA;cellulose synthase A2"
"12787","AT1G70800",0.511294486069183,2.81469586326941,0.973344351915944,0.323847521133356,0.850985404172003,"CAR6;EHB1","C2-domain ABA-related6;ENHANCED BENDING 1"
"12788","AT5G07070",0.226591067153264,3.3049602868801,0.973287247275284,0.323861715033378,0.850985404172003,"CIPK2;SnRK3.2","CBL-interacting protein kinase 2;SNF1-RELATED PROTEIN KINASE 3.2"
"12789","AT4G34000",0.182696385007937,6.46827850421099,0.972812327489429,0.323979792690617,0.85122910266558,"ABF3;AtABF3;DPBF5","abscisic acid responsive elements-binding factor 3;NA;DC3 PROMOTER-BINDING FACTOR 5"
"12790","AT1G80340",0.417463886561361,2.05778284564378,0.972060752465808,0.324166770417011,0.851563735065104,"ATGA3OX2;GA3OX2;GA4H","ARABIDOPSIS THALIANA GIBBERELLIN-3-OXIDASE 2;gibberellin 3-oxidase 2;NA"
"12791","AT3G43270",-0.20704006319755,3.83342945033371,0.972059860056309,0.324166992516435,0.851563735065104,NA,NA
"12792","AT4G36630",0.144587029935812,5.90522004483193,0.971994809786208,0.324183182517493,0.851563735065104,"EMB2754;VPS39","EMBRYO DEFECTIVE 2754;vacuolar protein sorting 39"
"12793","AT2G25300",-0.172649850831709,3.40498050378123,0.971238878343499,0.324371400475518,0.851991542154175,"HPGT3","hydroxyproline O-galactosyltransferase 3"
"12794","AT1G26130",0.144472913787243,3.94798291672691,0.970314551915445,0.324601743094096,0.852518174256988,NA,NA
"12795","AT4G16140",-0.233063886462759,3.94072716131235,0.970191698623369,0.32463237447322,0.852518174256988,NA,NA
"12796","AT5G01780",-0.161447029824594,3.86238089863534,0.970128980102905,0.324648013743004,0.852518174256988,NA,NA
"12797","AT3G24550",0.203803855938332,7.51958244845485,0.968612798047445,0.325026386868536,0.853390987965682,"ATPERK1;PERK1","proline-rich extensin-like receptor kinase 1;proline-rich extensin-like receptor kinase 1"
"12798","AT3G08590",-0.134331121679298,6.65096212252964,0.968593588117308,0.325031184571894,0.853390987965682,"iPGAM2","2,3-biphosphoglycerate-independent phosphoglycerate mutase 2"
"12799","AT3G44260",0.589620907123761,8.18915042758818,0.968198980690431,0.325129758981931,0.853570492632418,"AtCAF1a;CAF1a","CCR4- associated factor 1a;CCR4- associated factor 1a"
"12800","AT1G60900",0.136008573889059,6.70153786345115,0.968116542707222,0.325150357291082,0.853570492632418,"ATU2AF65B;U2AF65b","NA;NA"
"12801","AT4G21230",0.141032318178678,4.3858308131752,0.967849260716795,0.325217153390927,0.853679149147875,"CRK27","cysteine-rich RLK (RECEPTOR-like protein kinase) 27"
"12802","AT3G59660",0.134976167703452,6.39646207240699,0.967439733475222,0.325319533035706,0.85388118646038,"BAGP1","NA"
"12803","AT4G35940",-0.176589127084939,4.66527121982884,0.966862477828385,0.325463916316093,0.854076975362027,NA,NA
"12804","AT3G05070",-0.134251074402544,4.83302786887768,0.966377499004596,0.325585284848118,0.854076975362027,NA,NA
"12805","AT5G64160",0.144178004324579,4.15016428381368,0.966206811826626,0.325628014471241,0.854076975362027,NA,NA
"12806","AT5G16310",0.155987259986676,3.46910258660774,0.966203562866185,0.325628827884067,0.854076975362027,"UCH1","NA"
"12807","AT4G15545",-0.140750204625532,6.24054379060491,0.965924262243679,0.325698763906566,0.854076975362027,"NAIP1","NAI2-interacting protein 1"
"12808","AT4G22280",-0.299803837911487,1.84022915326852,0.965671138784876,0.32576216241996,0.854076975362027,NA,NA
"12809","AT2G48130",0.159869867809205,5.94098909349621,0.965609600646401,0.325777578024893,0.854076975362027,"LTPG15","NA"
"12810","AT5G66470",-0.1990661319654,3.3013271014824,0.965221582751279,0.32587480064908,0.854076975362027,"AtERG1;Era-1;ERA1","ERA (E. coli RAS-like protein)-related GTPase 1;NA;ERA (E. coli RAS-like protein)-related GTPase 1"
"12811","AT1G55380",0.28005357490336,2.48826729423642,0.965119205488745,0.325900458926406,0.854076975362027,NA,NA
"12812","AT1G55530",-0.159127253032912,5.90508908411982,0.965042405352225,0.325919708698178,0.854076975362027,"BTL06","BCA2Â zinc finger ATL 6"
"12813","AT3G33235",1.28807590989452,-2.19770485677069,0.964759075767857,0.325990737606391,0.854076975362027,NA,NA
"12814","AT3G23380",1.28807590989452,-2.19770485677069,0.964759075767857,0.325990737606391,0.854076975362027,"RIC5","ROP-interactive CRIB motif-containing protein 5"
"12815","ATMG00320",1.28807590989452,-2.19770485677069,0.964759075767857,0.325990737606391,0.854076975362027,"ORF127","NA"
"12816","AT3G26620",-1.19248725145887,-1.94941464654717,0.964684900218603,0.326009336325279,0.854076975362027,"LBD23","LOB domain-containing protein 23"
"12817","AT2G20920",0.202133675451251,4.3397538639508,0.964467046123197,0.326063969012739,0.854076975362027,NA,NA
"12818","AT2G42350",0.139976652673123,4.64950149720168,0.964233392867623,0.326122577231538,0.854076975362027,"ATL40","Arabidopsis TÃ³xicos en Levadura 40"
"12819","AT1G54070",1.28758927679807,-2.19777194764762,0.96412804345818,0.326149007024906,0.854076975362027,NA,NA
"12820","AT2G07827",1.28758927679807,-2.19777194764762,0.96412804345818,0.326149007024906,0.854076975362027,NA,NA
"12821","AT3G42810",1.28758927679807,-2.19777194764762,0.96412804345818,0.326149007024906,0.854076975362027,NA,NA
"12822","AT5G50830",1.28758927679807,-2.19777194764762,0.96412804345818,0.326149007024906,0.854076975362027,NA,NA
"12823","AT2G41445",1.28746539681577,-2.19762667252231,0.963966322972166,0.326189584570406,0.854076975362027,NA,NA
"12824","AT5G54790",0.259404254993124,1.78371257608176,0.963706115956926,0.326254887561195,0.854076975362027,"VUP4","VASCULAR-RELATED UNKNOWN PROTEIN 4"
"12825","AT5G60730",-0.233671121983127,2.77324898993638,0.963507984084678,0.326304623442019,0.854076975362027,"AtGET3c;GET3c","Guided Entry of Tail-anchored protein 3c;Guided Entry of Tail-anchored proteins 3b"
"12826","AT3G25760",1.28710277214625,-2.19783903584909,0.963497407191598,0.326307278779715,0.854076975362027,"AOC1;ERD12","allene oxide cyclase 1;early-responsive to dehydration 12"
"12827","AT3G46900",-0.51586841644865,-0.674218817250948,0.963440232412814,0.326321633050369,0.854076975362027,"COPT2","copper transporter 2"
"12828","AT3G46911",1.28697876371933,-2.19769376651052,0.963335562582707,0.326347913571229,0.854076975362027,NA,NA
"12829","AT4G19452",1.28697876371933,-2.19769376651052,0.963335562582707,0.326347913571229,0.854076975362027,NA,NA
"12830","AT5G01680",1.28697876371933,-2.19769376651052,0.963335562582707,0.326347913571229,0.854076975362027,"ATCHX26;CHX26","ARABIDOPSIS THALIANA CATION/HYDROGEN EXCHANGER 26;cation/H+ exchanger 26"
"12831","AT3G56300",-0.250208108260196,1.48882163785659,0.963194888340364,0.326383238502376,0.854076975362027,NA,NA
"12832","AT3G13850",1.28655920659426,-2.1975105889193,0.962790126452057,0.32648490715399,0.854076975362027,"LBD22","LOB domain-containing protein 22"
"12833","AT3G08750",1.28649225906751,-2.19776085782306,0.9627051981533,0.326506244885966,0.854076975362027,NA,NA
"12834","AT4G34940",1.28649225906751,-2.19776085782306,0.9627051981533,0.326506244885966,0.854076975362027,"ARO1","armadillo repeat only 1"
"12835","AT5G45116",1.28649225906751,-2.19776085782306,0.9627051981533,0.326506244885966,0.854076975362027,NA,NA
"12836","ATCG01000",1.28649225906751,-2.19776085782306,0.9627051981533,0.326506244885966,0.854076975362027,"YCF1.1","NA"
"12837","AT5G53140",0.138347333613355,7.43459708798877,0.962701794592361,0.326507100048989,0.854076975362027,NA,NA
"12838","AT5G61190",-0.160081627608785,5.99978570494261,0.96250885961912,0.326555580852012,0.854076975362027,NA,NA
"12839","AT5G45250",0.134977464320509,5.04916513340619,0.962497004647668,0.326558560086533,0.854076975362027,"RPS4","RESISTANT TO P. SYRINGAE 4"
"12840","AT1G72090",-0.144206273170759,5.71882448818,0.962459839202042,0.326567900247819,0.854076975362027,NA,NA
"12841","AT1G17890",0.147172682559528,6.24996082327201,0.962420513119405,0.326577783790739,0.854076975362027,"GER2","NA"
"12842","AT5G51990",0.966113747910147,1.8161301376824,0.962412278667184,0.326579853346862,0.854076975362027,"CBF4;DREB1D","C-repeat-binding factor 4;DEHYDRATION-RESPONSIVE ELEMENT-BINDING PROTEIN 1D"
"12843","AT2G10980",1.28623486254954,-2.19795923440738,0.962369839222733,0.326590519882853,0.854076975362027,NA,NA
"12844","AT2G05960",1.28623486254954,-2.19795923440738,0.962369839222733,0.326590519882853,0.854076975362027,NA,NA
"12845","AT4G37630",0.28675914958782,2.96107189325377,0.962184573807242,0.326637089051154,0.854076975362027,"CYCD5;1","cyclin d5;1"
"12846","AT4G11250",1.28607257349781,-2.19757768753793,0.962159769907862,0.326643324541316,0.854076975362027,"AGL52","AGAMOUS-like 52"
"12847","AT2G47050",-0.547136723773023,-0.738290087196523,0.961985074855323,0.326687245864707,0.854076975362027,NA,NA
"12848","AT4G06498",1.28574871232529,-2.19802631517963,0.961740303833369,0.326748798648629,0.854076975362027,NA,NA
"12849","AT5G53260",1.28574871232529,-2.19802631517963,0.961740303833369,0.326748798648629,0.854076975362027,NA,NA
"12850","AT3G12880",-0.930159589814316,-1.80527344659587,0.961602321028243,0.326783504078932,0.854076975362027,NA,NA
"12851","AT4G02960",1.2856243494708,-2.19788106190955,0.961578117219919,0.326789592323489,0.854076975362027,"ATRE2;RE2","retro element 2;retro element 2"
"12852","AT5G40940",1.2856243494708,-2.19788106190955,0.961578117219919,0.326789592323489,0.854076975362027,"FLA20","putative fasciclin-like arabinogalactan protein 20"
"12853","AT5G45570",1.2856243494708,-2.19788106190955,0.961578117219919,0.326789592323489,0.854076975362027,NA,NA
"12854","AT4G04190",-0.263502590232663,1.65533530183577,0.96153668224996,0.326800015256598,0.854076975362027,NA,NA
"12855","AT2G02340",1.28558606884599,-2.19764478348058,0.96152980920021,0.326801744209288,0.854076975362027,"AtPP2-B8;PP2-B8","phloem protein 2-B8;phloem protein 2-B8"
"12856","AT1G69410",-0.137081473818136,7.21292056254509,0.961430268557994,0.326826785553078,0.854076975362027,"ATELF5A-3;ELF5A-3","EUKARYOTIC ELONGATION FACTOR 5A-3;eukaryotic elongation factor 5A-3"
"12857","AT1G37999",-0.929845803208959,-1.80534988720863,0.961318771382553,0.326854837809717,0.854076975362027,NA,NA
"12858","AT4G08093",-0.929845803208959,-1.80534988720863,0.961318771382553,0.326854837809717,0.854076975362027,NA,NA
"12859","AT2G23120",0.338579429376089,6.70756919651161,0.961316994363756,0.326855284926581,0.854076975362027,NA,NA
"12860","AT1G43180",1.28526269037357,-2.19809339327709,0.961111163455039,0.326907079661126,0.854076975362027,NA,NA
"12861","AT1G06980",-0.553857116149085,0.556738191634084,0.960586290276906,0.327039206575974,0.854076975362027,NA,NA
"12862","AT2G33630",-0.135106702250752,6.77927829675122,0.960423724705144,0.327080143745691,0.854076975362027,NA,NA
"12863","AT1G11040",1.28465217729483,-2.19801522700008,0.960319984581391,0.327106271074897,0.854076975362027,NA,NA
"12864","AT1G52415",1.28465217729483,-2.19801522700008,0.960319984581391,0.327106271074897,0.854076975362027,NA,NA
"12865","AT1G71691",1.28465217729483,-2.19801522700008,0.960319984581391,0.327106271074897,0.854076975362027,NA,NA
"12866","AT1G15320",1.28465217729483,-2.19801522700008,0.960319984581391,0.327106271074897,0.854076975362027,NA,NA
"12867","AT3G10510",1.28465217729483,-2.19801522700008,0.960319984581391,0.327106271074897,0.854076975362027,NA,NA
"12868","AT4G36925",1.28465217729483,-2.19801522700008,0.960319984581391,0.327106271074897,0.854076975362027,NA,NA
"12869","AT1G51350",0.133239631748899,4.67196676257144,0.960219746349353,0.327131519067961,0.854076975362027,NA,NA
"12870","AT1G17920",-0.226964118532635,1.99747497325118,0.960155615305058,0.327147673742292,0.854076975362027,"HDG12","homeodomain GLABROUS 12"
"12871","AT1G10455",1.28423200902503,-2.19783208430667,0.959774591185698,0.327243675910458,0.854076975362027,NA,NA
"12872","AT4G01060",1.28423200902503,-2.19783208430667,0.959774591185698,0.327243675910458,0.854076975362027,"CPL3;ETC3","CAPRICE-like MYB3;ENHANCER OF TRY AND CPC 3"
"12873","AT5G56730",0.152375845269747,4.44889911898361,0.959727205075746,0.327255617842642,0.854076975362027,NA,NA
"12874","AT5G24240",0.26647947825453,2.03886831348547,0.95971229370464,0.327259375826696,0.854076975362027,"AtPI4Kgamma3;MOP9.5","NA;NA"
"12875","AT5G37550",0.30838405137179,3.62907159197519,0.959705695901578,0.327261038632268,0.854076975362027,NA,NA
"12876","AT2G20000",0.130651172220165,5.01543985787799,0.959423540076911,0.32733215919199,0.854076975362027,"CDC27b;HBT","NA;HOBBIT"
"12877","AT3G26630",-0.17194331052227,3.34534953271495,0.959396488802536,0.32733897884745,0.854076975362027,NA,NA
"12878","AT5G48980",0.797741916867713,-0.987844125752859,0.959288662976435,0.327366163726639,0.854076975362027,NA,NA
"12879","AT5G23690",-0.151082541813424,3.59406266726029,0.959266722688755,0.327371695644291,0.854076975362027,NA,NA
"12880","AT1G36922",1.28374598707331,-2.1978991701434,0.959146125585253,0.327402104625864,0.854076975362027,NA,NA
"12881","AT3G55500",1.28374598707331,-2.1978991701434,0.959146125585253,0.327402104625864,0.854076975362027,"ATEXP16;ATEXPA16;ATHEXP ALPHA 1.7;EXP16;EXPA16","NA;expansin A16;NA;EXPANSIN 16;expansin A16"
"12882","AT3G48290",1.13318751511176,-1.73812632211704,0.958757290685114,0.327500176217213,0.854266489772611,"CYP71A24","cytochrome P450, family 71, subfamily A, polypeptide 24"
"12883","AT3G23710",-0.203157882469204,3.59689332306871,0.9586560449511,0.32752571871813,0.854266801239355,"AtTic22-III;Tic22-III","translocon at the inner envelope membrane of chloroplasts 22-III;translocon at the inner envelope membrane of chloroplasts 22-III"
"12884","AT1G24265",-0.221768554314961,2.43294350911352,0.958190245962688,0.327643265576069,0.854507063791296,NA,NA
"12885","AT4G14805",1.28281390949043,-2.19826955801646,0.957940419954883,0.327706333554304,0.854529782415601,NA,NA
"12886","AT4G23390",1.28281390949043,-2.19826955801646,0.957940419954883,0.327706333554304,0.854529782415601,NA,NA
"12887","AT3G47090",-0.515582840187119,-0.340244297654432,0.957853542518365,0.327728269328904,0.854529782415601,NA,NA
"12888","AT3G60620",-0.170652235209729,3.35941769270197,0.957155959739423,0.327904473362887,0.854913127042523,"CDS5","cytidinediphosphate diacylglycerol synthase 5"
"12889","AT3G15890",-0.150757564090719,3.80232582411907,0.957060919146997,0.327928489611522,0.854913127042523,NA,NA
"12890","AT2G38510",0.769908799980156,-1.1107277948734,0.956821343482047,0.327989039456049,0.854913127042523,NA,NA
